,tipo_precio
313774,bajo
345916,medio
80511,bajo
383830,bajo
217670,bajo
92807,medio
39365,bajo
20596,alto
121718,medio
219969,alto
115104,alto
413650,medio
365007,alto
115410,medio
53913,bajo
62266,medio
289559,bajo
123490,bajo
324622,alto
212483,bajo
118992,alto
34599,bajo
397607,medio
361313,bajo
231497,bajo
127687,bajo
265092,medio
5095,alto
315325,bajo
157101,alto
240486,medio
139535,alto
290551,alto
188798,medio
310545,bajo
79544,medio
436834,medio
141739,bajo
330136,medio
393200,medio
32543,bajo
345931,alto
71610,medio
86133,bajo
259958,bajo
52333,bajo
137281,alto
57522,alto
204325,alto
389821,alto
402195,bajo
340370,bajo
61004,bajo
377450,medio
68265,alto
233457,medio
211445,bajo
439008,alto
36701,medio
427128,alto
79042,alto
304210,alto
385692,medio
427982,medio
111390,bajo
155130,medio
458536,alto
176869,bajo
155052,alto
202273,bajo
26075,alto
324039,medio
207180,medio
385720,alto
409719,bajo
440828,bajo
426995,bajo
414593,bajo
72254,medio
278,medio
370345,medio
72833,bajo
139146,alto
312583,medio
133591,alto
144405,bajo
319323,alto
177833,alto
148050,bajo
39693,alto
146146,bajo
73919,medio
238141,alto
129241,alto
314761,alto
152228,medio
170456,alto
372956,alto
248413,bajo
243048,medio
48197,medio
88994,bajo
437729,medio
428390,bajo
124493,alto
2725,alto
83764,bajo
426017,medio
331263,bajo
199706,bajo
301005,alto
257041,alto
358765,alto
408050,medio
146153,medio
243816,medio
346406,alto
261025,bajo
284385,bajo
375680,bajo
430847,medio
268250,medio
54685,medio
457725,bajo
386724,bajo
63017,bajo
72441,alto
392895,medio
172040,bajo
105813,bajo
269662,medio
431995,bajo
170402,bajo
307856,alto
321444,bajo
426114,bajo
291631,alto
296786,medio
31949,bajo
10036,medio
375329,bajo
189987,alto
105190,alto
258184,bajo
104167,bajo
201825,alto
50926,alto
74536,bajo
459365,alto
381763,bajo
388411,alto
149137,medio
440818,alto
187408,alto
434280,bajo
224946,bajo
231927,bajo
267964,medio
78000,bajo
280197,alto
457806,alto
29463,bajo
176533,bajo
92853,medio
60931,bajo
170904,alto
158124,alto
358617,bajo
425536,medio
398613,alto
277491,medio
425931,bajo
137188,alto
5386,bajo
39880,medio
861,alto
45033,medio
297834,medio
341472,medio
438517,bajo
246449,alto
121685,medio
260757,medio
68808,alto
117864,alto
366153,alto
425367,bajo
29104,bajo
436621,alto
7488,alto
445200,medio
107734,bajo
93310,medio
1147,bajo
53486,medio
260646,bajo
12190,alto
346404,alto
200555,alto
70278,medio
236981,medio
454827,bajo
345322,bajo
162308,bajo
152245,bajo
336341,medio
238199,alto
366094,medio
405284,bajo
117471,medio
158418,medio
31122,medio
265301,bajo
306740,medio
415228,bajo
204054,alto
454899,medio
124884,bajo
310590,alto
66740,bajo
3612,bajo
217465,alto
228845,alto
282242,bajo
152096,alto
374269,bajo
399844,medio
342186,bajo
321838,medio
273493,medio
80507,alto
278943,medio
436662,alto
426067,alto
233687,alto
346185,medio
89149,medio
104029,bajo
77724,alto
264332,alto
229636,medio
114920,alto
282586,alto
345302,bajo
372767,alto
336423,alto
91911,medio
262275,alto
252596,alto
377712,alto
233201,alto
27528,medio
39339,alto
452702,medio
458532,bajo
36040,medio
397707,alto
330102,medio
223772,bajo
212618,bajo
174418,medio
321399,medio
2339,bajo
120382,medio
267866,bajo
257901,alto
160733,bajo
131756,bajo
330022,medio
444295,alto
210328,medio
287746,alto
393707,bajo
12627,medio
284461,bajo
307784,medio
30481,alto
83125,medio
80950,bajo
329646,alto
153384,bajo
251385,bajo
277185,bajo
194468,bajo
397324,bajo
114602,medio
6354,medio
297845,medio
300027,alto
171781,bajo
383675,medio
45233,bajo
451256,alto
75728,medio
271995,alto
76955,alto
52584,medio
336450,medio
70715,bajo
98018,medio
272861,bajo
425614,medio
104163,bajo
352480,alto
308558,medio
398504,medio
141047,medio
367727,alto
443977,medio
335426,bajo
342041,alto
37574,bajo
62384,bajo
354662,bajo
399301,bajo
180465,medio
226311,alto
132025,bajo
427226,bajo
360183,alto
81938,alto
64078,alto
300668,medio
70700,bajo
293614,alto
199220,medio
99354,medio
257010,alto
222874,bajo
117836,bajo
360504,bajo
150889,medio
244630,alto
137636,alto
25609,medio
206170,alto
283191,bajo
59164,alto
182403,bajo
343780,bajo
33351,alto
334300,bajo
186864,medio
430634,bajo
265687,bajo
174209,medio
72529,medio
197430,alto
208182,alto
277367,medio
93170,medio
306729,alto
420806,medio
397525,alto
233767,bajo
403538,bajo
412134,medio
96998,medio
27907,bajo
26373,alto
14855,alto
37377,bajo
393773,alto
414112,bajo
148262,bajo
277802,medio
88188,bajo
88008,medio
138123,bajo
53824,medio
147975,bajo
293803,bajo
104031,medio
406781,medio
435983,bajo
104093,medio
141737,alto
15922,alto
99255,alto
69946,alto
451306,alto
147809,alto
397427,bajo
428085,medio
48514,bajo
260772,medio
26058,bajo
147742,medio
115425,alto
337756,alto
79078,alto
430841,bajo
296183,medio
243040,alto
6623,bajo
356859,alto
274246,bajo
48501,medio
31470,medio
129677,bajo
227220,alto
7206,medio
349077,alto
401553,medio
176286,alto
115233,medio
48598,alto
287734,bajo
434469,medio
334289,medio
239975,alto
30295,bajo
209482,alto
147984,bajo
356599,alto
432046,bajo
195140,bajo
270583,medio
133143,medio
413925,medio
174399,bajo
52082,medio
164267,bajo
167169,medio
418905,alto
440575,medio
65330,alto
349959,bajo
297889,alto
416283,medio
432477,bajo
186487,bajo
63694,bajo
420405,bajo
420788,medio
198803,alto
115423,alto
372905,bajo
455302,bajo
218770,medio
310469,alto
71387,alto
99889,medio
39000,bajo
399397,medio
336324,alto
111415,bajo
280872,alto
168493,bajo
293376,alto
430731,bajo
384314,medio
314569,medio
33458,medio
458642,medio
340041,medio
442304,alto
90115,bajo
129042,medio
331013,alto
73363,medio
90034,bajo
212955,medio
399908,alto
93492,bajo
146394,bajo
424123,bajo
301,medio
334293,bajo
264584,bajo
389814,medio
170245,medio
12526,medio
143878,alto
358941,bajo
447161,alto
347370,medio
65378,medio
265402,bajo
435933,bajo
323175,medio
447651,medio
312580,alto
232823,bajo
27507,medio
27966,alto
211096,alto
167206,bajo
98062,medio
29008,medio
320282,medio
422478,alto
454656,medio
270171,bajo
80498,alto
327873,alto
185699,bajo
385356,medio
439612,bajo
287618,alto
254221,alto
326721,alto
267908,medio
89531,medio
165034,medio
80830,bajo
211076,alto
293116,medio
126023,medio
196414,medio
62359,bajo
258216,medio
202967,alto
174365,medio
358616,alto
278708,bajo
367626,alto
459321,bajo
307889,alto
430351,medio
442757,bajo
306657,alto
373030,bajo
310535,alto
329857,bajo
154871,medio
435792,bajo
133800,bajo
28970,medio
336319,medio
304422,medio
418406,alto
84057,alto
114693,alto
39832,bajo
453295,medio
51377,alto
153469,medio
322788,alto
14696,bajo
72485,medio
143235,medio
300617,alto
389738,medio
317566,medio
352452,alto
310490,medio
137060,alto
225277,bajo
106366,medio
373269,bajo
46395,alto
75574,bajo
51211,bajo
61014,medio
268293,alto
53911,bajo
191501,alto
439596,medio
232828,medio
230568,bajo
26736,bajo
143377,bajo
445464,medio
403211,alto
52286,alto
80253,bajo
274810,alto
438630,alto
323179,medio
233214,alto
192135,medio
354050,bajo
343787,alto
86034,medio
295225,bajo
163128,alto
345971,medio
65639,medio
178713,medio
445181,bajo
224290,alto
407175,bajo
174337,bajo
436509,medio
79315,medio
125928,medio
370908,alto
233791,medio
128762,medio
373048,bajo
69647,medio
287802,bajo
257426,medio
450481,bajo
213715,alto
381897,bajo
131767,medio
72268,alto
16783,medio
324378,medio
80635,medio
279799,medio
458266,bajo
69465,bajo
229602,bajo
343605,alto
165162,alto
133278,bajo
238722,medio
165671,bajo
42300,bajo
268115,alto
458420,medio
255917,bajo
324372,alto
333986,bajo
460073,medio
146096,bajo
65523,bajo
206504,bajo
291909,bajo
114340,medio
186334,alto
176391,medio
236618,medio
64634,bajo
263898,medio
304218,alto
297975,alto
12360,medio
250637,bajo
362534,alto
282316,medio
355710,medio
112151,medio
326771,alto
37288,alto
170477,medio
399440,alto
186307,medio
100989,bajo
321841,bajo
301218,alto
297524,bajo
91946,medio
399856,medio
133824,alto
334600,bajo
428820,bajo
259815,medio
393715,bajo
310554,medio
68912,medio
344229,medio
176029,alto
262189,alto
436500,bajo
321831,medio
377337,alto
291365,bajo
106777,alto
167248,medio
334969,bajo
204153,alto
267844,medio
36978,bajo
415797,bajo
74902,bajo
374017,medio
447378,alto
452649,medio
227840,alto
243312,bajo
306089,medio
257619,bajo
199961,bajo
251785,medio
50944,medio
252915,medio
323253,bajo
168028,bajo
398573,alto
92459,medio
323040,medio
399122,alto
186428,alto
143215,alto
422554,alto
346401,medio
376465,alto
152069,alto
399022,medio
121838,bajo
428134,bajo
119378,bajo
111228,medio
149527,medio
244751,alto
69654,alto
425645,bajo
44924,bajo
104097,bajo
152192,medio
148126,bajo
62887,bajo
287499,bajo
257348,medio
315593,medio
99879,bajo
307738,bajo
303837,bajo
301740,bajo
434578,medio
350102,alto
314462,medio
146372,bajo
159350,bajo
58631,bajo
411411,alto
158151,alto
85871,bajo
86928,bajo
222723,bajo
204293,bajo
269010,bajo
114757,medio
270354,alto
29989,medio
303275,alto
31439,alto
18271,bajo
147591,medio
318878,alto
312716,bajo
167237,alto
369458,bajo
442665,medio
358796,bajo
277149,medio
239960,alto
96174,medio
303945,alto
199179,medio
433649,bajo
399692,bajo
182478,medio
439433,medio
173894,alto
278954,alto
413922,bajo
108830,alto
297884,medio
390012,medio
452770,medio
232924,alto
251244,bajo
50687,medio
291024,medio
379677,alto
116307,alto
404681,alto
25734,alto
452839,bajo
297300,bajo
270220,bajo
321167,bajo
114222,medio
153953,bajo
230530,bajo
74600,bajo
268907,alto
437953,medio
181687,bajo
321077,alto
65731,medio
293236,alto
52141,medio
387020,medio
114050,alto
449050,bajo
181693,alto
273859,alto
96545,medio
176384,bajo
342099,alto
71538,bajo
303163,alto
113992,bajo
392419,alto
28207,medio
331713,alto
187198,alto
264638,medio
242439,medio
76817,bajo
7466,alto
238449,medio
17300,bajo
373170,alto
67965,alto
35901,bajo
253040,bajo
306627,medio
105885,alto
313426,alto
436725,alto
27864,alto
131641,medio
73366,alto
84358,medio
433793,alto
173800,medio
240305,medio
48760,bajo
101123,medio
302665,bajo
366241,medio
300025,medio
79509,alto
232826,bajo
449738,bajo
116140,medio
363255,alto
64326,medio
110660,medio
171342,medio
44032,bajo
293945,alto
339476,medio
365074,medio
404523,medio
427943,bajo
270091,alto
371895,bajo
62816,bajo
438664,medio
163954,alto
257979,alto
9979,medio
187263,alto
89101,alto
439432,medio
415656,alto
19552,medio
59093,bajo
15900,medio
154637,alto
26457,alto
367639,medio
198813,bajo
404466,alto
422109,alto
391145,medio
334157,medio
142307,medio
208793,bajo
192997,alto
319175,bajo
88020,alto
186120,alto
436432,bajo
329490,medio
450054,bajo
325014,alto
77402,alto
80333,alto
268247,bajo
92455,alto
453082,bajo
375348,alto
293089,alto
367413,alto
329551,medio
398167,alto
12176,medio
145899,alto
53842,alto
54974,alto
163584,bajo
58453,medio
329949,alto
49714,bajo
397778,alto
31094,alto
310601,alto
371734,bajo
200965,bajo
229394,medio
68264,alto
225635,medio
430957,bajo
291634,alto
117557,alto
67948,alto
343329,medio
210952,bajo
65784,bajo
279142,alto
279091,alto
44433,medio
415954,medio
438627,medio
251784,bajo
267884,medio
39690,medio
10006,bajo
373169,medio
393568,bajo
382412,alto
214334,alto
177273,bajo
327667,medio
457767,bajo
111295,medio
445191,medio
323916,medio
440854,medio
408638,bajo
267921,medio
175944,alto
30409,bajo
267871,bajo
170542,alto
46369,medio
37515,bajo
89170,bajo
336379,bajo
18275,medio
75895,bajo
19532,medio
98908,alto
431254,bajo
305487,bajo
149357,alto
399826,medio
213865,alto
432735,medio
342478,alto
327139,medio
329426,medio
402184,medio
173809,bajo
126396,medio
137013,alto
440814,alto
381588,alto
361470,medio
133804,alto
101025,bajo
317295,alto
322992,alto
243095,bajo
185182,medio
358364,alto
436403,bajo
337560,alto
76889,bajo
187978,bajo
40950,medio
259040,medio
215257,medio
82046,medio
206423,alto
67652,alto
158659,bajo
269002,bajo
308668,medio
186479,bajo
440624,medio
456262,bajo
23226,bajo
324488,bajo
374325,bajo
177775,alto
303933,medio
367641,bajo
416064,bajo
341864,medio
72208,alto
84309,alto
226595,medio
326729,alto
333570,medio
52244,alto
282231,bajo
50635,medio
33506,alto
108807,medio
93287,medio
387618,bajo
338135,medio
431331,medio
355831,medio
307363,medio
177761,medio
206117,alto
115634,alto
227893,alto
107514,bajo
229532,bajo
282334,alto
94308,bajo
51497,bajo
340154,medio
171360,alto
457777,medio
317965,medio
85072,medio
7354,alto
190153,bajo
167633,medio
49807,alto
401767,bajo
300007,alto
170934,alto
439,alto
288949,bajo
279182,medio
323748,medio
217880,alto
230987,bajo
160700,bajo
322750,bajo
45401,alto
458293,medio
14863,alto
343374,medio
117539,alto
139147,alto
399544,medio
307781,alto
308203,bajo
231187,medio
318924,alto
450206,alto
432490,bajo
123849,bajo
41321,medio
217965,bajo
213700,bajo
344819,alto
187966,bajo
321227,medio
454955,bajo
114507,bajo
165578,alto
122064,alto
162549,medio
96294,medio
297617,bajo
382865,medio
454876,bajo
406918,alto
64613,medio
367016,alto
287352,medio
267012,bajo
422431,bajo
61925,alto
264543,medio
5154,medio
145960,bajo
360510,bajo
123293,bajo
325090,bajo
215617,bajo
128808,alto
233484,alto
70148,bajo
424777,bajo
291823,medio
175899,bajo
94046,medio
32361,alto
225137,alto
340224,medio
27589,medio
209163,medio
259228,bajo
186078,medio
415948,bajo
384668,bajo
217299,bajo
78292,medio
346396,alto
415492,medio
425441,alto
214958,bajo
73365,alto
143428,medio
51167,bajo
193413,bajo
307875,alto
450322,alto
1132,bajo
303211,medio
320511,alto
190094,alto
423080,alto
392680,alto
168393,medio
372904,bajo
139025,bajo
352381,medio
425368,bajo
17898,bajo
365072,medio
236531,alto
217726,bajo
57891,medio
51544,bajo
233200,alto
328536,bajo
409212,alto
409911,bajo
367776,bajo
454905,bajo
97730,medio
403445,alto
457920,alto
393592,bajo
162551,bajo
16709,alto
352981,bajo
337019,medio
379861,bajo
149696,medio
33045,bajo
308091,alto
71315,alto
387719,medio
147983,alto
234181,alto
308075,alto
300078,medio
135569,alto
323043,alto
15623,medio
366991,medio
291766,alto
389018,bajo
238246,alto
256170,alto
370341,alto
250678,alto
401740,medio
40633,alto
9254,bajo
428873,alto
405135,bajo
341452,medio
429759,bajo
225294,medio
212918,medio
393530,bajo
171501,bajo
140394,bajo
215640,bajo
113543,medio
301420,medio
111170,medio
28827,alto
31404,bajo
179761,alto
242581,bajo
293106,medio
438096,alto
11072,medio
108866,alto
330193,bajo
3893,medio
171005,alto
247149,bajo
147802,bajo
61352,bajo
78976,bajo
321557,bajo
382392,medio
69446,bajo
128974,alto
80207,medio
139169,alto
235008,medio
306548,alto
430762,medio
343789,bajo
115155,bajo
141006,medio
1172,medio
180068,medio
59402,medio
228071,bajo
398121,medio
118980,medio
441905,bajo
398911,bajo
411417,medio
187869,bajo
257086,medio
174123,alto
120291,alto
452734,bajo
140208,alto
458478,alto
167957,alto
398446,medio
9324,medio
164419,medio
254180,medio
186800,alto
135849,alto
156999,bajo
35232,alto
154541,bajo
125146,medio
284873,alto
228981,medio
436647,bajo
306800,bajo
118069,bajo
160192,alto
379342,alto
342095,bajo
139161,alto
95155,alto
227336,bajo
168159,medio
375362,medio
216631,bajo
92148,alto
220645,medio
312522,bajo
359981,alto
67953,alto
25780,medio
165282,alto
370168,alto
168692,alto
138121,bajo
15138,medio
156221,medio
205348,medio
233439,bajo
270496,medio
420724,medio
266136,medio
207178,medio
206066,bajo
283153,bajo
278992,medio
331006,bajo
249746,medio
142316,bajo
79363,medio
240447,bajo
412808,medio
298091,bajo
217700,alto
19987,bajo
440604,bajo
365069,medio
137166,alto
126420,medio
244564,alto
188108,bajo
456778,bajo
14561,alto
20548,medio
303198,bajo
303025,medio
71214,alto
120904,alto
369043,bajo
211577,medio
298173,medio
436838,medio
164270,bajo
182721,medio
332273,medio
254434,medio
430900,bajo
147316,alto
422088,alto
213955,medio
226538,bajo
184205,medio
285877,medio
30067,medio
398015,bajo
42799,alto
307762,alto
152178,alto
142182,medio
411663,alto
233861,bajo
160331,bajo
204184,medio
67360,alto
378519,bajo
323676,alto
342191,medio
401938,alto
264165,medio
213210,medio
55037,alto
141866,alto
45149,alto
92914,medio
303070,alto
279740,alto
268660,medio
208613,bajo
269005,bajo
365404,alto
346402,alto
239958,alto
18211,bajo
229567,medio
306617,bajo
427060,medio
138611,bajo
390856,bajo
30186,medio
55324,medio
406196,bajo
159041,medio
456134,bajo
372858,alto
455414,alto
77683,medio
440557,medio
291104,bajo
343756,bajo
452685,alto
209613,medio
110737,medio
350814,bajo
131778,bajo
310727,alto
66392,medio
72704,bajo
23159,medio
31961,alto
202046,medio
132165,bajo
137218,alto
26720,medio
233043,alto
17494,bajo
141842,bajo
339732,alto
116353,medio
246560,alto
272907,bajo
436314,medio
411229,alto
430830,bajo
235200,alto
68483,bajo
177884,bajo
224136,bajo
252934,bajo
281855,medio
296629,alto
423475,bajo
412122,bajo
168411,bajo
30428,bajo
441112,medio
46263,alto
139092,alto
9394,alto
287078,medio
290554,alto
432163,bajo
452997,bajo
386779,bajo
152353,medio
241504,medio
31331,medio
242137,medio
205259,bajo
282346,alto
123596,bajo
450274,alto
311718,medio
115650,medio
218503,medio
457705,medio
114606,medio
171782,bajo
225064,bajo
358572,alto
441147,bajo
186765,medio
33410,bajo
459795,alto
264907,bajo
102738,bajo
397539,alto
265319,medio
205311,bajo
375696,alto
61976,alto
428077,alto
133725,medio
284741,bajo
176178,medio
120299,alto
277371,medio
244517,medio
442093,alto
82218,alto
408605,medio
320462,alto
418448,medio
431993,bajo
163139,bajo
214077,medio
334674,bajo
398088,alto
59116,bajo
403345,medio
252527,medio
274258,medio
262172,alto
240959,bajo
188588,bajo
19548,medio
152106,bajo
427097,medio
227121,bajo
452710,bajo
444261,alto
155000,bajo
261929,bajo
208597,medio
23401,medio
436234,medio
24337,medio
26022,alto
71216,alto
51165,bajo
86043,alto
260835,bajo
260379,alto
365125,medio
326333,medio
355400,alto
442732,bajo
283922,medio
280129,medio
281429,alto
62082,bajo
223793,medio
257036,bajo
19975,alto
25769,bajo
384601,bajo
15009,medio
384655,bajo
190532,bajo
264731,medio
269759,medio
223755,bajo
350970,alto
322819,alto
338302,bajo
115227,alto
300246,alto
70925,bajo
441104,medio
204208,alto
422742,bajo
379761,alto
111545,medio
428140,medio
93734,medio
280351,bajo
143910,medio
230837,alto
360002,alto
108774,alto
307212,bajo
162414,medio
126072,alto
174470,bajo
266602,bajo
222538,bajo
445135,bajo
306372,medio
96740,alto
111462,medio
184141,medio
6609,bajo
130156,bajo
450352,medio
95246,medio
361750,alto
137229,alto
453065,bajo
455390,bajo
22988,medio
65657,medio
6432,alto
272265,medio
415983,bajo
370469,bajo
433274,medio
73525,medio
107748,bajo
260878,bajo
123313,alto
8647,medio
89370,alto
327369,alto
244839,medio
